id,rnpa,marca,nombreFantasia,denominacionventa,TipoProducto,Estado,activo,fecha_alta,fecha_baja,_key,tipo_cambio,fecha_cambio
91859,02-747782,ADIFOOD K4,NO REGISTRA,AGENTE DESMOLDANTE - USO INDUSTRIAL ALIMENTARIO - LIBRE DE GLUTEN,COADYUVANTES DE TECNOLOGÍA PARA LA INDUSTRIA ALIMENTICIA,VIGENTE,Sí,2025-09-15,,91859,alta_nuevo,2025-09-15
91860,02-747783,PERONACHOS,PERONACHOS SABOR CHORIPAN,PRODUCTO PARA COPETIN A BASE DE MAIZ SABOR CHORIPAN LIBRE DE GLUTEN,SNACKS,VIGENTE,Sí,2025-09-15,,91860,alta_nuevo,2025-09-15
91861,02-747785,RAPANUI,BOCADITO DE NUEZ,BOCADITO DE NUEZ- LIBRE DE GLUTEN.,BOMBONES,VIGENTE,Sí,2025-09-15,,91861,alta_nuevo,2025-09-15
91862,02-747788,ANAMA,NO REGISTRA,DULCE DE LECHE HELADERO - LIBRE DE GLUTEN,DULCE DE LECHE,VIGENTE,Sí,2025-09-15,,91862,alta_nuevo,2025-09-15
91863,02-747790,ANAMA,NO REGISTRA,DULCE DE LECHE REPOSTERO - LIBRE DE GLUTEN,DULCE DE LECHE,VIGENTE,Sí,2025-09-15,,91863,alta_nuevo,2025-09-15
91864,02-747795,FINCA LA CARAMELA,NO REGISTRA,DULCE DE LECHE HELADERO - LIBRE DE GLUTEN,DULCE DE LECHE,VIGENTE,Sí,2025-09-15,,91864,alta_nuevo,2025-09-15
91865,02-747797,RAPANUI,MACARON DE FRAMBUESA,MACARON DE FRAMBUESA. LIBRE DE GLUTEN.,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-09-15,,91865,alta_nuevo,2025-09-15
91866,02-747847,LA SERENÍSIMA AIREADO,NO REGISTRA,DULCE DE LECHE. LIBRE DE GLUTEN,DULCE DE LECHE,VIGENTE,Sí,2025-09-15,,91866,alta_nuevo,2025-09-15
91867,02-747852,MILKEY FAMILIAR,DULCE DE LECHE LIBRE DE GLUTEN,DULCE DE LECHE LIBRE DE GLUTEN,DULCE DE LECHE,VIGENTE,Sí,2025-09-15,,91867,alta_nuevo,2025-09-15
91868,02-747855,MARESCO,L-GLUTAMINA,SUPLEMENTO DIETARIO EN POLVO A BASE DE LGLUTAMINA. LIBRE DE GLUTEN.,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-09-15,,91868,alta_nuevo,2025-09-15
91869,02-747856,MARESCO,CREATINA MONOHIDRATO,SUPLEMENTO DIETARIO EN POLVO A BASE DE CREATINA MONOHIDRATO: LIBRE DE GLUTEN,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-09-15,,91869,alta_nuevo,2025-09-15
91870,02-741174,BIBA,AVENA,PREPARADO VEGETAL BEBIBLE CON 5% DE AVENA CON SABOR A VAINILLA. LIBRE DE GLUTEN,BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-09-15,,91870,alta_nuevo,2025-09-15
91871,02-741299,AMERICAN BABY POP,ARÁNDANOS BAÑADOS EN CHOCOLATE BLANCO Y CON LECHE,ARÁNDANOS ENTEROS SUPERCONGELADOS CON CHOCOLATE BLANCO Y CHOCOLATE CON LECHE. LIBRE DE GLUTEN. SIN TAC,BOMBONES,VIGENTE,Sí,2025-09-15,,91871,alta_nuevo,2025-09-15
91872,02-741308,AMERICAN BABY POP,VARIEGATO SABOR ARANDANOS,"PREPARADO PARA RELLENO DE PRODUCTOS PARA HELADERÍA, CONFITERÍA, PASTELERÍA SABOR ARÁNDANOS. LIBRE DE GLUTEN.",PRODUCTOS DE REPOSTERÍA,VIGENTE,Sí,2025-09-15,,91872,alta_nuevo,2025-09-15
91873,02-741309,AMERICAN BABY POP,VARIEGATO SABOR MARACUYÁ,"PREPARADO PARA RELLENO DE PRODUCTOS PARA HELADERÍA, CONFITERÍA, PASTELERÍA SABOR MARACUYÁ. LIBRE DE GLUTEN.",PRODUCTOS DE REPOSTERÍA,VIGENTE,Sí,2025-09-15,,91873,alta_nuevo,2025-09-15
91874,02-741310,AMERICAN BABY POP,VARIEGATO SABOR FRUTILLA,"PREPARADO PARA RELLENO DE PRODUCTOS PARA HELADERÍA, CONFITERÍA, PASTELERÍA SABOR FRUTILLA. LIBRE DE GLUTEN.",PRODUCTOS DE REPOSTERÍA,VIGENTE,Sí,2025-09-15,,91874,alta_nuevo,2025-09-15
91875,02-747857,ABASTECEDOR,NO REGISTRA,PRODUCTO A BASE DE PAPAS EN ESCAMAS INSTANTANEO. TIPO PURE DE PAPAS. LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-09-15,,91875,alta_nuevo,2025-09-15
91876,02-747858,EL FUEGUINO,YERBA MATE,YERBA MATE ELABORADA CON PALO LIBRE DE GLUTEN,YERBA MATE Y AFINES,VIGENTE,Sí,2025-09-15,,91876,alta_nuevo,2025-09-15
91877,06003955,ESTANCIA LOS SURCOS,-,ACEITE DE GIRASOL - LIBRE DE GLUTEN,ACEITES,VIGENTE,Sí,2025-09-15,,91877,alta_nuevo,2025-09-15
91878,214/141822/17,SWIFT,NO REGISTRA,CHORIZOS FRESCOS DE CERDO CONGELADOS LIBRE DE GLUTEN,CHACINADOS EMBUTIDOS FRESCOS,VIGENTE,Sí,2025-09-15,,91878,alta_nuevo,2025-09-15
91879,214/141822/37,SW,NO REGISTRA,CHORIZOS FRESCOS DE CERDO CONGELADOS LIBRE DE GLUTEN,CHACINADOS EMBUTIDOS FRESCOS,VIGENTE,Sí,2025-09-15,,91879,alta_nuevo,2025-09-15
91880,04088489,ULTRA TECH,PROTEIN RECOVERY,"SUPLEMENTO DIETARIO A BASE DE PROTEINAS, L-GLUTAMINA Y POTASIO. SABOR A FRUTILLA. EN POLVO. LIBRE DE GLUTEN.",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-09-15,,91880,alta_nuevo,2025-09-15
91881,04088488,ULTRA TECH,PROTEIN RECOVERY,"SUPLEMENTO DIETARIO A BASE DE PROTEINAS, L-GLUTAMINA Y POTASIO. SABOR A VAINILLA. EN POLVO. LIBRE DE GLUTEN.",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-09-15,,91881,alta_nuevo,2025-09-15
91882,04088830,DOÑA LUISA,NO REGISTRA,LECHE EN POLVO DESCREMADA LIBRE DE GLUTEN,LECHE EN POLVO,VIGENTE,Sí,2025-09-15,,91882,alta_nuevo,2025-09-15
91883,04088829,CLUNY,NO REGISTRA,LECHE EN POLVO DESCREMADA LIBRE DE GLUTEN,LECHE EN POLVO,VIGENTE,Sí,2025-09-15,,91883,alta_nuevo,2025-09-15
91884,04088515,ECOVITAMINA. ECOSISTEMAS DE BIENESTAR.,GREEN GOLD,ACEITE DE PALTA - LIBRE DE GLUTEN,ACEITES,VIGENTE,Sí,2025-09-15,,91884,alta_nuevo,2025-09-15
91885,04088546,QUESADA,NO REGISTRA,QUESO PEPATO - SIN LACTOSA - LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-09-15,,91885,alta_nuevo,2025-09-15
91886,02-747859,MIEL DE CAMPO,MIEL DE CAMPO,MIEL - LIBRE DE GLUTEN,MIELES Y PRODUCTOS DERIVADOS DE LA APICULTURA,VIGENTE,Sí,2025-09-15,,91886,alta_nuevo,2025-09-15
91887,02-747860,DIA,SALSA ALIOLI,"ADEREZO A BASE DE MAYONESA Y AJO, LIBRE DE GLUTEN","SALSAS, ADEREZOS Y ALIÑOS",VIGENTE,Sí,2025-09-15,,91887,alta_nuevo,2025-09-15
91888,02-747861,DIA,SALSA CHEDDAR,"SALSA SABOR QUESO CHEDDAR, LIBRE DE GLUTEN","SALSAS, ADEREZOS Y ALIÑOS",VIGENTE,Sí,2025-09-15,,91888,alta_nuevo,2025-09-15
91889,02-747866,CLASSIC,MERMELADA DE NARANJA,MERMELADA DE NARANJA LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-09-15,,91889,alta_nuevo,2025-09-15
91890,3414/92699/1,CAMPO AUSTRAL,NO REGISTRA,LOMO DE CERDO COCIDO Y BRASEADO A LAS FINAS HIERBAS LIBRE DE GLUTEN,SALAZONES,VIGENTE,Sí,2025-09-15,,91890,alta_nuevo,2025-09-15
91891,04064765,ULTRA TECH - PROFESSIONAL LINE,WHEY NITRO NO2,"SUPLEMENTO DIETARIO A BASE DE PROTEINAS, VITAMINA B6, CREATINA, AMINOACIDOS, ACIDO ALFA LIPOICO Y GINSENG. SABOR A FRUTILLA. EN POLVO. ALIMENTO DIETETICO. LIBRE DE GLUTEN.",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-09-15,,91891,alta_nuevo,2025-09-15
91892,04053897,VITATECH,REDU-LINEA,"SUPLEMENTO DIETARIO A BASE DE VITAMINAS, SABOR VAINILLA. EN POLVO. ALIMENTO DIETÉTICO. LIBRE DE GLUTEN.",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-09-15,,91892,alta_nuevo,2025-09-15
91893,04076805,ADES,SOJA + JUGO DE MANZANA,"PREPARADO VEGETAL BEBIBLE CON 4 % DE SOJA, CON JUGO DE MANZANA, CON SABOR ARTIFICIAL A MANZANA, FORTIFICADO CON VITAMINAS Y ZINC, CON AZÚCAR Y EDULCORANTE PERMITIDO. LIBRE DE GLUTEN",BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-09-15,,91893,alta_nuevo,2025-09-15
91894,04055268,VITATECH,VITA MEMORIL,"SUPLEMENTO DIETARIO A BASE DE COLINA, LECITINA , LGLUTAMINA, EXTRACTO SECO DE GINKGO BILOBA , MAGNESIO, LFENILALANINA, GINSENG, ZINC Y VITAMINAS , EN COMPRIMIDOS. LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-09-15,,91894,alta_nuevo,2025-09-15
91895,04077340,VITATECH,VITA STRESS,"SUPLEMENTO DIETARIO A BASE DE VITAMINAS, L-TEANINA, Y EXTRACTO SECO DE AZAFRÁN. EN COMPRIMIDOS. LIBRE DE GLUTEN.",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-09-15,,91895,alta_nuevo,2025-09-15
91896,04085333,CONQUISTADORES,CACAO AMARGO EN POLVO,CACAO EN POLVO ALCALINO. LIBRE DE GLUTEN,CACAO Y AFINES,VIGENTE,Sí,2025-09-15,,91896,alta_nuevo,2025-09-15
91897,04088530,BY LAPPIEL,VITAMINA C BY LAPPIEL,SUPLEMENTO DIETARIO A BASE DE VITAMINA C EN COMPRIMIDOS. LIBRE DE GLUTEN.,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-09-15,,91897,alta_nuevo,2025-09-15
91898,04088645,RICREM,CREMOSA Y UNTABLE,PRODUCTO ALIMENTICIO UNTABLE A BASE DE CREMA DE LECHE - LIBRE DE GLUTEN,DERIVADOS LÁCTEOS PARA LA INDUSTRIA ALIMENTARIA,VIGENTE,Sí,2025-09-15,,91898,alta_nuevo,2025-09-15
91899,04088683,VITATECH,COLÁGENO HIDROLIZADO FIT + ACTIVE + BURNER,"SUPLEMENTO DIETARIO A BASE DE VITAMINA C Y B6, COLÁGENO HIDROLIZADO, EXTRACTO SECO DE GARCINIA CAMBOGIA, EXTRACTO SECO DE TÉ VERDE Y L-CARNITINA. SABOR CEREZA. EN POLVO. ALIMENTO DIETETICO. LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-09-15,,91899,alta_nuevo,2025-09-15
91900,04088646,RICREM,NO REGISTRA,ALIMENTO LÁCTEO A BASE DE QUESO Y OTROS SÓLIDOS LÁCTEOS SABOR A QUESO CHEDDAR - LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-09-15,,91900,alta_nuevo,2025-09-15
91901,04088630,VANOLI,PROVENZAL,AJO Y PEREJIL DESHIDRATADO LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-09-15,,91901,alta_nuevo,2025-09-15
91902,04088631,VANOLI,CONDIMENTO PARA PREPARAR CHIMICHURRI,MEZCLA DE ESPECIAS PARA PREPARAR CHIMICHURRI LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-09-15,,91902,alta_nuevo,2025-09-15
91903,04088625,VANOLI,NO REGISTRA,AJI MOLIDO LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-09-15,,91903,alta_nuevo,2025-09-15
91904,04088626,VANOLI,NO REGISTRA,PIMIENTA BLANCA EN GRANO LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-09-15,,91904,alta_nuevo,2025-09-15
91905,04088628,VANOLI,NO REGISTRA,OREGANO EN HOJAS LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-09-15,,91905,alta_nuevo,2025-09-15
91906,04088629,VANOLI,PIMENTON EXTRA DULCE,PIMENTON EXTRA LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-09-15,,91906,alta_nuevo,2025-09-15
91907,04088445,DULCOR,FAMILIAR,DULCE DE LECHE.LIBRE DE GLUTEN,DULCE DE LECHE,VIGENTE,Sí,2025-09-15,,91907,alta_nuevo,2025-09-15
91908,14266888,INTIMA,-,YERBA MATE ELABORADA CON PALO LIBRE DE GLUTEN,YERBA MATE Y AFINES,VIGENTE,Sí,2025-09-15,,91908,alta_nuevo,2025-09-15
91909,04088799,BONOFACTORY,NO REGISTRA,TABLETA DE BAÑO DE REPOSTERÍA SEMIAMARGO CON GRANAS DE MANÍ DULCES SABOR ALMENDRA. LIBRE DE GLUTEN,BAÑOS Y RELLENOS PARA REPOSTERÍA Y CONFITERÍA,VIGENTE,Sí,2025-09-15,,91909,alta_nuevo,2025-09-15
91910,04088798,BONOFACTORY,NO REGISTRA,BOCADITO DE BAÑO DE REPOSTERÍA SEMIAMARGO RELLENO CON DULCE DE LECHE. LIBRE DE GLUTEN.,BAÑOS Y RELLENOS PARA REPOSTERÍA Y CONFITERÍA,VIGENTE,Sí,2025-09-15,,91910,alta_nuevo,2025-09-15
91911,04088855,GRANDIET,REBOZADOR CLÁSICO,REBOZADOR A BASE DE TOSTADAS DE ARROZ MOLIDAS - LIBRE DE GLUTEN,CEREALES,VIGENTE,Sí,2025-09-15,,91911,alta_nuevo,2025-09-15
91912,04088796,ACEITUNALIEN,NO REGISTRA,PASTA DE ACEITUNAS VERDES - LIBRE DE GLUTEN,"CONSERVAS DE VEGETALES (FRUTAS, HORTALIZAS, VERDURAS Y LEGUMBRES)",VIGENTE,Sí,2025-09-15,,91912,alta_nuevo,2025-09-15
91913,23061635,HUMMUS KAMAR,HUMMUS DE GARBANZO PICANTE,"HUMMUS DE GARBANZO CON PASTA DE SESAMO,AJI DE CAYENA, AJO Y ESENCIA DE VARIEDADES DE PICANTES - LIBRE DE GLUTEN","VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-09-15,,91913,alta_nuevo,2025-09-15
91914,04088858,GRANDIET,REBOZADOR PROVENZAL,REBOZADOR A BASE DE TOSTADAS DE ARROZ MOLIDAS CON PEREJIL Y AJO DESHIDRATADO - LIBRE DE GLUTEN.,CEREALES,VIGENTE,Sí,2025-09-15,,91914,alta_nuevo,2025-09-15
91915,04044933,YUSPE,NO REGISTRA,AJO DESHIDRATADO EN POLVO LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-09-15,,91915,alta_nuevo,2025-09-15
91916,04088501,CONGO ESTUDIANTIL,PAPAS FRITAS CLÁSICAS,PAPAS FRITAS - LIBRE DE GLUTEN,SNACKS,VIGENTE,Sí,2025-09-15,,91916,alta_nuevo,2025-09-15
91917,04088593,CONGO ESTUDIANTIL,NACHOS CHEDDAR,SNACK A BASE DE MAIZ SABOR A CHEDDAR - LIBRE DE GLUTEN,SNACKS,VIGENTE,Sí,2025-09-15,,91917,alta_nuevo,2025-09-15
91918,04088856,GRANDIET,REBOZADOR DORADO,REBOZADOR A BASE DE TOSTADAS DE ARROZ MOLIDAS - LIBRE DE GLUTEN,CEREALES,VIGENTE,Sí,2025-09-15,,91918,alta_nuevo,2025-09-15
91919,392/141813/9,UNION GANADERA,NO REGISTRA,HAMBURGUESAS DE CARNE VACUNA SUPERCONGELADAS LIBRE DE GLUTEN,CHACINADOS NO EMBUTIDOS,VIGENTE,Sí,2025-09-15,,91919,alta_nuevo,2025-09-15
91920,08-004194,CAMPOS DORADOS,ACEITE COMESTIBLE MEZCLA CAMPOS DORADOS CANOLA CON GIRASOL ALTO OLEICO,ACEITE COMESTIBLE MEZCLA - LIBRE DE GLUTEN,ACEITES,VIGENTE,Sí,2025-09-15,,91920,alta_nuevo,2025-09-15
91921,08-004202,THE FOOD MARKET,ACEITE DE COCO VIRGEN,ACEITE DE COCO - LIBRE DE GLUTEN,ACEITES,VIGENTE,Sí,2025-09-15,,91921,alta_nuevo,2025-09-15
91922,08-004210,NUTRIBIO,NUTRIBIO,"SUPLEMENTO DIETARIO EN POLVO, CON CARBOHIDRATOS, PROTEÍNAS, LÍPIDOS, VITAMINAS Y MINERALES, SABOR VAINILLA - LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-09-15,,91922,alta_nuevo,2025-09-15
91923,08-004211,PAMPA´S ORGANIC,SESAMO ORGANICO,SEMILLAS DE SESAMO PRODUCTO ORGANICO - LIBRE DE GLUTEN,"VEGETALES (FRUTAS, FRUTAS SECAS, HORTALIZAS, VERDURAS Y LEGUMBRES) FRESCOS ENVASADOS",VIGENTE,Sí,2025-09-15,,91923,alta_nuevo,2025-09-15
91924,23061638,LA ANONIMA,HUMMUS CLASICO,HUMMUS DE GARBANZO CON PASTA DE MANI Y AJO - LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-09-15,,91924,alta_nuevo,2025-09-15
91925,23061639,LA ANONIMA,HUMMUS PIMENTON,"HUMMUS DE GARBANZO CON PASTA DE SESAMO, AJO, PREREJIL Y PIMENTON - LIBRE DE GLUTEN","VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-09-15,,91925,alta_nuevo,2025-09-15
91926,23061640,LA ANONIMA,HUMMUS SABOR GUACAMOLE,"HUMMUS DE GARBANZO CON PASTA DE SESAMO, TOMATE SECO, AJI DE CAYENA, AJO EN POLVO,CEBOLLA EN POLVO, ESENCIA NATURAL DE PALTA Y DE LIMÓN - LIOBRE DE GLUTEN","VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-09-15,,91926,alta_nuevo,2025-09-15
91927,08-004217,ABICO,NO CONSIGNA,YOGUR ENTERO BEBIBLE SABOR FRUTILLA - LIBRE DE GLUTEN,YOGURES,VIGENTE,Sí,2025-09-22,,91927,alta_nuevo,2025-09-22
91928,02-747695,TODDY,CHOCOMIX,"CREMA HELADA DE CHOCOLATE Y SABOR CREMA AMERICANA RELLENA CON SALSA DE CHOCOLATE SEMIAMARGO CON LECHE, CUBIERTO CON CHOCOLATE SEMIAMARGO Y SALSA DE CHOCOLATE SEMIAMARGO CON LECHE. LIBRE DE GLUTEN",HELADOS Y TORTAS HELADAS,VIGENTE,Sí,2025-09-22,,91928,alta_nuevo,2025-09-22
91929,04088426,4:8,NO REGISTRA,TABLETA CROCANTE DE ARROZ INFLADO.LIBRE DE GLUTEN,BARRAS DE CEREAL,VIGENTE,Sí,2025-09-22,,91929,alta_nuevo,2025-09-22
91930,04088857,GRANDIET,REBOZADOR MIX DE SEMILLAS,REBOZADOR A BASE DE TOSTADAS DE ARROZ MOLIDAS CON SEMILLAS - LIBRE DE GLUTEN,CEREALES,VIGENTE,Sí,2025-09-22,,91930,alta_nuevo,2025-09-22
91931,04088490,NUTRINAT,10 HIERBAS + PROPÓLEOS + ZN + VIT C,"SUPLEMENTO DIETARIO A BASE DE VITAMINA C Y ZINC CON 0,18% DE PROPÓLEOS Y EXTRACTOS DE HIERBAS, SABOR A MENTA. EN PASTILLAS. LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-09-22,,91931,alta_nuevo,2025-09-22
91932,04088406,LO + RICO PANADERÍAS,NO REGISTRA,PIZZA CON SALSA DE TOMATE Y ESPECIAS CONGELADA - LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-09-22,,91932,alta_nuevo,2025-09-22
91933,04088835,OLIVALIEN,NO REGISTRA,ACEITE DE OLIVA VIRGEN EXTRA - LIBRE DE GLUTEN,ACEITES,VIGENTE,Sí,2025-09-22,,91933,alta_nuevo,2025-09-22
91934,04088555,DOÑA MARIA,NACHOS,PRODUCTO DE COPETÍN A BASE DE MAÍZ. LIBRE DE GLUTEN,SNACKS,VIGENTE,Sí,2025-09-22,,91934,alta_nuevo,2025-09-22
91935,04088411,NUTRINAT,JENGIBRE + PROPÓLEOS + ZN + VIT C,"SUPLEMENTO DIETARIO A BASE DE VITAMINA C Y ZINC CON 0,18% DE PROPÓLEOS EN PASTILLAS, SABOR A JENGIBRE. LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-09-22,,91935,alta_nuevo,2025-09-22
91936,04081182,SILICONEX,ANTIESPUMANTE,DIMETILSILICONA. LIBRE DE GLUTEN,ADITIVOS ALIMENTARIOS,VIGENTE,Sí,2025-09-22,,91936,alta_nuevo,2025-09-22
91937,04088409,LO + RICO PANADERÍAS,PASTA FROLA MEMBRILLO,PASTA FROLA CON DULCE DE MEMBRILLO - LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-09-22,,91937,alta_nuevo,2025-09-22
91938,04088407,LO + RICO PANADERÍAS,ALPHA,ALFAJOR CON CACAO RELLENO CON DULCE DE LECHE DECORADO CON NUEZ - LIBRE DE GLUTEN,ALFAJORES,VIGENTE,Sí,2025-09-22,,91938,alta_nuevo,2025-09-22
91939,04088599,LEIG-LAC,NO REGISTRA,DULCE DE LECHE- LIBRE DE GLUTEN,DULCE DE LECHE,VIGENTE,Sí,2025-09-22,,91939,alta_nuevo,2025-09-22
91940,04088477,TIMON CRUZ,NO REGISTRA,GALLETA DE ARROZ INTEGRAL DULCE. ALIMENTO DIETÉTICO. LIBRE DE GLUTEN,CEREALES,VIGENTE,Sí,2025-09-22,,91940,alta_nuevo,2025-09-22
91941,04088658,TIMON CRUZ,NO REGISTRA,"ALFAJOR DE ARROZ INTEGRAL CON RELLENO SABOR DULCE DE LECHE, CUBIERTO CON BAÑO DE REPOSTERIA. LIBRE DE GLUTEN",ALFAJORES,VIGENTE,Sí,2025-09-22,,91941,alta_nuevo,2025-09-22
91942,04088432,VITATECH,NAD+ RESVERATROL LIPOSOMAL LIQUIDO,"SUPLEMENTO DIETARIO A BASE DE VITAMINAS, L-TEANINA, LTRIPTOFANO, EXTRACTOS SECOS DE RESVERATROL Y TÉ VERDE. SABOR ARANDANOS. EN SOLUCIÓN. ALIMENTO DIETETICO. LIBRE DE GLUTEN.",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-09-22,,91942,alta_nuevo,2025-09-22
91943,04088774,DULCOR,CROCANTE,MANTEQUILLA DE MANI CON GRANAS DE MANI - LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-09-22,,91943,alta_nuevo,2025-09-22
91944,04088458,BY LAPPIEL,OMEGA 3,"SUPLEMENTO DIETARIO A BASE DE VITAMINA C, Y OMEGA 3. EN COMPRIMIDOS. LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-09-22,,91944,alta_nuevo,2025-09-22
91945,5010183,CHACABUCO,PREMEZCLA CON GRANOS ANCESTRALES PARA PAN DE QUESO,"PREMEZCLA PARA PAN SABOR A QUESO CON FÉCULA DE MANDIOCA, SEMILLA DE AMARANTO MOLIDA, HARINA DE TRIGO SARRACENO Y HARINA DE QUINOA",MEZCLAS Y PREMEZCLAS,VIGENTE,Sí,2025-09-22,,91945,alta_nuevo,2025-09-22
91946,04088826,GOLD NUTRITION,RESVERATROL 98% U.C,SUPLEMENTO DIETARIO A BASE DE VITAMINA C Y RESVERATROL.EN CAPSULAS. LIBRE DE GLUTEN,SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-09-22,,91946,alta_nuevo,2025-09-22
91947,04030973,YUSPE,NO REGISTRA,PIMIENTA NEGRA EN GRANO LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-09-22,,91947,alta_nuevo,2025-09-22
91948,04030972,YUSPE,NO REGISTRA,PEREJIL DESHIDRATADO LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-09-22,,91948,alta_nuevo,2025-09-22
91949,04088492,LO + RICO PANADERÍAS,NO REGISTRA,TARTA RELLENA CON DULCE DE LECHE Y COCO - LIBRE DE GLUTEN,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-09-22,,91949,alta_nuevo,2025-09-22
91950,04088836,YOGLÚ,YOGUR SABOR NATURAL,YOGUR ENTERO LIBRE DE GLUTEN,YOGURES,VIGENTE,Sí,2025-09-22,,91950,alta_nuevo,2025-09-22
91951,04088716,CHOCOPLAY,NO REGISTRA,TABLETA DE CHOCOLATE AMARGO. LIBRE DE GLUTEN,CHOCOLATES,VIGENTE,Sí,2025-09-22,,91951,alta_nuevo,2025-09-22
91952,02-747685,BULNEZ,NO REGISTRA,EDULCORANTE DE MESA EN POLVO. LIBRE DE GLUTEN,EDULCORANTES DE MESA,VIGENTE,Sí,2025-09-22,,91952,alta_nuevo,2025-09-22
91953,02-748456,SANTA MANDIOCA,"MASA CONGELADA DE ELABORADA CON HARINA DE MANDIOCA, QUESO Y LECHE. TIPO CHIPA CON QUESO CHEDDAR","MASA CONGELADA DE ELABORADA CON HARINA DE MANDIOCA, QUESO CHEDDAR Y LECHE.",PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-09-22,,91953,alta_nuevo,2025-09-22
91954,02-748467,PUUR,CLÁSICAS PAN & PIZZA,PREMEZCLA PARA ELABORAR PAN Y PIZZA LIBRE DE GLUTEN,MEZCLAS Y PREMEZCLAS,VIGENTE,Sí,2025-09-22,,91954,alta_nuevo,2025-09-22
91955,02-748468,PUUR,CLÁSICAS UNIVERSAL,PREMEZCLA PARA REPOSTERÍA Y PANADERÍA LIBRE DE GLUTEN,MEZCLAS Y PREMEZCLAS,VIGENTE,Sí,2025-09-22,,91955,alta_nuevo,2025-09-22
