id,rnpa,marca,nombreFantasia,denominacionventa,TipoProducto,Estado,activo,fecha_alta,fecha_baja,tipo_cambio,fecha_cambio
78028,02-720699,TRATENFU,DULCE DE ALMENDRAS,PASTA AZUCARADA DE ALMENDRAS LIBRE DE GLUTEN,AZÚCARES Y JARABES,VIGENTE,Sí,2025-07-26,,,
78029,02-720694,FRESH,CHAMPIÑONES LAMINADOS.,"CHAMPIÑONES LAMINADOS, SUPERCONGELADOS. LIBRE DE GLUTEN","VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) SEMIPROCESADOS",VIGENTE,Sí,2025-07-26,,,
78030,02-720693,FRESH,MIX PRIMAVERA,"MEZCLA DE ZANAHORIA CUBETEADA, ARVEJAS, CHAUCHAS Y GRANOS DE CHOCLO, SUPERCONGELADA. LIBRE DE GLUTEN","VEGETALES (FRUTAS, FRUTAS SECAS, HORTALIZAS, VERDURAS Y LEGUMBRES) FRESCOS ENVASADOS",VIGENTE,Sí,2025-07-26,,,
78031,02-720692,FRESH,ZAPALLO CUBETEADO,"ZAPALLO CUBETEADO, SUPERCONGELADO. LIBRE DE GLUTEN","VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,,,
78032,02-720690,DAMURA,DAMURA SUMMER,BEBIDA FERMENTADA A BASE DE SORGO. LIBRE DE GLUTEN,CERVEZAS,VIGENTE,Sí,2025-07-26,,,
78033,02-720689,CELIBRAND,NO REGISTRA,EMPANADAS DE CARNE. LIBRES DE GLUTEN. SIN TACC,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,,,
78035,02-560140,CASTELAR,LACTEOS CASTELAR,QUESO CREMOSO LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
78036,02-595506,TANDILEOFÚ,NO REGISTRA,QUESO TANDIL LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
78037,02-523006,CITROQUIM 100,NO REGISTRA,MEZCLA DE ESTABILIZANTES PARA YOGUR. USO INDUSTRIAL ALIMENTARIO. LIBRE DE GLUTEN,ADITIVOS ALIMENTARIOS,VIGENTE,Sí,2025-07-26,,,
78038,19-067461,SI DIET,SI DIET CLASICO,EDULCORANTE DE MESA. ALIMENTO DIETETICO - LIBRE DE GLUTEN,EDULCORANTES DE MESA,VIGENTE,Sí,2025-07-26,,,
78039,02-590182,DULKRE LIFE CON SUCRALOSA,NO REGISTRA,ENDULZANTE DIETETICO DE MESA. PASTILLAS. LIBRE DE GLUTEN,AZÚCARES Y JARABES,VIGENTE,Sí,2025-07-26,,,
78040,02-565876,DULKRE LIFE CON SUCRALOSA,NO REGISTRA,ENDULZANTE DIETÉTICO DE MESA EN POLVO. LIBRE DE GLUTEN.,EDULCORANTES DE MESA,VIGENTE,Sí,2025-07-26,,,
78041,02-720676,"YATASTO, BUENA LECHE","YOGUR BATIDO SABOR VAINILLA, LIBRE DE GLUTEN","YOGUR BATIDO PARCIALMENTE DESCREMADO ENDULZADO SABOR VAINILLA, LIBRE DE GLUTEN",YOGURES,VIGENTE,Sí,2025-07-26,,,
78042,02-720663,FRESH,ZANAHORIA CUBETEADA,"ZANAHORIA CUBETEADA, SUPERCONGELADA. LIBRE DE GLUTEN","VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,,,
78044,02-720641,FRESH,BATATA CUBOS,"BATATA EN CUBOS PRECOCIDA, SUPERCONGELADA. LIBRE DE GLUTEN","VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,,,
78045,02-719991,CITROQUIM CL,NO REGISTRA,SALSA A BASE DE CARAMELO LIQUIDO. LIBRE DE GLUTEN,"SALSAS, ADEREZOS Y ALIÑOS",VIGENTE,Sí,2025-07-26,,,
78046,02-701107,DIA%,LECHE SEMIDESCREMADA,LECHE UAT PARCIALMENTE DESCREMADA HOMOGENEIZADA FORTIFICADA CON VITAMINAS A Y D. LIBRE DE GLUTEN,LECHES FLUIDAS,VIGENTE,Sí,2025-07-26,,,
78047,02-701106,DIA%,LECHE ENTERA,LECHE UAT ENTERA HOMOGENEIZADA FORTIFICADA CON VITAMINAS A Y D. LIBRE DE GLUTEN,LECHES FLUIDAS,VIGENTE,Sí,2025-07-26,,,
78048,15003599,ISTMO HUENI,DULCE DE ROSA MOSQUETA,DULCE DE ROSA MOSQUETA - LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-07-26,,,
78049,15003600,ISTMO HUENI,DULCE DE SAUCO,DULCE DE SAUCO - LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-07-26,,,
78050,202/64727/3,LA EXPOSICION,NO REGISTRA,JAMON COCIDO- LIBRE DE GLUTEN – SIN TACC,CHACINADOS EMBUTIDOS COCIDOS,VIGENTE,Sí,2025-07-26,,,
78051,02-720719,MARIE TENTACIONES DEL SUR,SANDWICH DE MIGA CON JAMÓN Y QUESO LIBRE DE GLUTEN,PAN DE SANDWICH RELLENO CON JAMÓN Y QUESO LIBRE DE GLUTEN. SIN TACC,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,,,
78052,02-720717,MARIE TENTACIONES DEL SUR,TARTA DE CHAMPIÑON LIBRE DE GLUTEN,TARTA SALADA DE CHAMPIÑON LIBRE DE GLUTEN.SIN TACC,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,,,
78053,02-720714,FRESH,PAPINES PATAGÓNICOS,"PAPAS PEQUEÑAS ENTERAS, SUPERCONGELADAS. LIBRE DE GLUTEN","VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) SEMIPROCESADOS",VIGENTE,Sí,2025-07-26,,,
78054,02-720713,MARIE TENTACIONES DEL SUR,LEMON PIE LIBRE DE GLUTEN,TARTA DULCE DE LIMÓN Y MERENGUE LIBRE DE GLUTEN. SIN TACC,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,,,
78055,02-720712,MARIE TENTACIONES DEL SUR,TARTA DE MANZANA LIBRE DE GLUTEN,TARTA DULCE CON MANZANA LIBRE DE GLUTEN. SIN TACC,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,,,
78056,02-720711,MARIE TENTACIONES DEL SUR,TARTA DE POLLO LIBRE DE GLUTEN,TARTA SALADA DE POLLO LIBRE DE GLUTEN. SIN TACC,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,,,
78057,02-720710,MARIE TENTACIONES DEL SUR,EMPANADA DE POLLO LIBRE DE GLUTEN,EMPANADA DE POLLO LIBRE DE GLUTEN. SIN TACC,COMIDAS PREPARADAS Y SEMIELABORADAS,VIGENTE,Sí,2025-07-26,,,
78058,15003586,ISTMO HUENI,MERMELADA DE FRUTILLA,MERMELADA DE FRUTILLA - LIBRE DE GLUTEN,AZÚCARES Y JARABES,VIGENTE,Sí,2025-07-26,,,
78059,15003587,ISTMO HUENI,MERMELADA DE ARÁNDANO,MERMELADA DE ARÁNDANO - LIBRE DE GLUTEN,AZÚCARES Y JARABES,VIGENTE,Sí,2025-07-26,,,
78060,15003588,ISTMO HUENI,MERMELADA DE FRAMBUESA,MERMELADA DE FRAMBUESA - LIBRE DE GLUTEN,AZÚCARES Y JARABES,VIGENTE,Sí,2025-07-26,,,
78061,15003585,ISTMO HUENI,MERMELADA DE ZARZAMORA,MERMELADA DE ZARZAMORA - LIBRE DE GLUTEN,AZÚCARES Y JARABES,VIGENTE,Sí,2025-07-26,,,
78062,02-720728,ZAFRÁN,COCO EN ESCAMAS,COCO EN ESCAMAS LIBRE DE GLUTEN. SIN TACC,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,,,
78063,02-720166,FRUDEX 163,NO REGISTRA,JARABE DE GLUCOSA - LIBRE DE GLUTEN - USO NDUSTRIAL ALIMENTARIO,AZÚCARES Y JARABES,VIGENTE,Sí,2025-07-26,,,
78064,02-720165,ARGO 143310,NO REGISTRA,ACEITE DE MAIZ - LIBRE DE GLUTEN - USO INDUSTRIAL ALIMENTARIO,ACEITES,VIGENTE,Sí,2025-07-26,,,
78065,02-720163,PLENNA,MAYONESA,MAYONESA CON JUGO DE LIMÓN DIETETICA REDUCIDA EN VALOR LIPÍDICO. LIBRE DE GLUTEN,"SALSAS, ADEREZOS Y ALIÑOS",VIGENTE,Sí,2025-07-26,,,
78066,02-720160,"YATASTO, BUENA LECHE",CREMA DE LECHE. LIBRE DE GLUTEN,CREMA DE LECHE PASTEURIZADA LIBRE DE GLUTEN,CREMA DE LECHE,VIGENTE,Sí,2025-07-26,,,
78067,02-720153,MIZU,COLAGENO BEAUTY,"SUPLEMENTO DIETARIO A BASE DE COLÁGENO HIDROLIZADO CON VITAMINAS, EXTRACTO DE TE VERDE, RESVERATROL Y COENZIMA Q10 EN POLVO. SIN SABOR. LIBRE DE GLUTEN",SUPLEMENTOS DIETARIOS,VIGENTE,Sí,2025-07-26,,,
78068,02-720151,TANDILEOFÚ,QUESO BRINDAMOUR CON FINAS HIERBAS,QUESO SARDO CONDIMENTADO LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
78069,02-720150,TANDILEOFÚ,QUESO HOLANDA - CAMPERITO,QUESO HOLANDA CON CEBOLLA SABOR PIZZA LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
78070,02-720148,COFLER,TRES PLACERES,"CREMA HELADA SABOR CHOCOLATE Y CREMA HELADA SABOR CHOCOLATE BLANCO, CON CHOCOLATE AMARGO. LIBRE DE GLUTEN",HELADOS Y TORTAS HELADAS,VIGENTE,Sí,2025-07-26,,,
78071,02-720147,ROCKLETS,CREMA ROCKLETS,HELADO DE CREMA AMERICANA CON CHOCOLATE CON LECHE CONFITADO Y SALSA DE CHOCOLATE. LIBRE DE GLUTEN.,HELADOS Y TORTAS HELADAS,VIGENTE,Sí,2025-07-26,,,
78072,02-720124,LA SERENÍSIMA,NO REGISTRA,CREMA LIVIANA UAT. LIBRE DE GLUTEN,CREMA DE LECHE,VIGENTE,Sí,2025-07-26,,,
78073,02-720120,DUSEN,AJI DINAMITA,AJI CAYENA PICANTE LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-07-26,,,
78074,02-720119,DOCHEL,"DULCE DE LECHE HELADERO LIBRE DE GLUTEN, SIN TACC","DULCE DE LECHE HELADERO LIBRE DE GLUTEN, SIN TACC",DULCE DE LECHE,VIGENTE,Sí,2025-07-26,,,
78075,02-720118,DUSEN,PROVENZAL AHUMADO,MEZCLA DE ESPECIAS A BASE DE PEREJIL Y AJO LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-07-26,,,
78076,02-720117,DUSEN,NO REGISTRA,CARDAMOMO MOLIDO LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-07-26,,,
78077,02-720115,DUSEN,CHIMICHURRI AHUMADO,"MEZCLA DE ESPECIAS A BASE DE AJI, AJO, PEREJIL, OREGANO Y CORIANDRO LIBRE DE GLUTEN",ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-07-26,,,
78078,02-720114,DUSEN,NO REGISTRA,CLAVO DE OLOR MOLIDO LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-07-26,,,
78079,02-720003,YIN YANG,NO REGISTRA,SEMILLAS DE QUINOA LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,,,
78080,02-720025,CARREFOUR,GASEOSA SABOR COLA,BEBIDA SIN ALCOHOL DIETÉTICA ARTIFICIAL GASIFICADA SABOR A COLA CERO CALORÍAS - LIBRE DE GLUTEN,BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,,,
78081,02-720032,LA TREGUA,LA TREGUA,QUESO CREMOSO LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
78082,02-720033,LA TREGUA,LA TREGUA,QUESO SARDO LIBRE DE GLUTEN,QUESOS,VIGENTE,Sí,2025-07-26,,,
78083,02-720034,CARREFOUR,GASEOSA SABOR LIMA LIMÓN,BEBIDA SIN ALCOHOL DIETÉTICA ARTIFICIAL GASIFICADA SABOR A LIMA LIMÓN CERO CALORÍAS - LIBRE DE GLUTEN,BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,,,
78084,02-720035,LA TREGUA,LA TREGUA,QUESO MOZZARELLA LIBRE DE GLUTEN-SIN TACC,QUESOS,VIGENTE,Sí,2025-07-26,,,
78085,02-720036,CARREFOUR,GASEOSA SABOR NARANJA,BEBIDA SIN ALCOHOL DIETÉTICA ARTIFICIAL GASIFICADA SABOR A NARANJA CERO CALORÍAS - LIBRE DE GLUTEN,BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,,,
78086,02-720037,DUSEN,PIMIENTA AL LIMON,"MEZCLA DE ESPECIAS A BASE DE PIMIENTA NEGRA MOLIDA, FIBRA CITRICA Y ESENCIA DE LIMON LIBRE DE GLUTE",ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-07-26,,,
78087,02-720039,CARREFOUR,GASEOSA SABOR TÓNICA,BEBIDA SIN ALCOHOL DIETÉTICA ARTIFICIAL GASIFICADA SABOR A TÓNICA CERO CALORÍAS - LIBRE DE GLUTEN,BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,,,
78088,02-720040,CARREFOUR,GASEOSA SABOR POMELO,BEBIDA SIN ALCOHOL DIETÉTICA ARTIFICIAL GASIFICADA SABOR A POMELO CERO CALORÍAS - LIBRE DE GLUTEN,BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,,,
78089,02-720045,CARREFOUR,SOPA DE ARVEJAS DESHIDRATADA,SOPA DE ARVEJAS DESHIDRATADA INSTANTÁNEA - LIBRE DE GLUTEN,CONSERVAS ALIMENTICIAS (CALDOS Y SOPAS),VIGENTE,Sí,2025-07-26,,,
78090,02-720112,VEGGIE,"MEDALLÓN ORIENTAL (BERENJENA, TANDOORI Y SEMILLAS)","MEDALLÓN A BASE DE ARROZ YAMANI, BERENJENA Y SEMILLAS. CONGELADO. PRECOCIDO. LIBRE DE GLUTEN.","VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,,,
78091,02-720110,CUMANA,SEMILLA DE MOSTAZA AMARILLA MOLIDA,SEMILLA DE MOSTAZA AMARILLA MOLIDA. LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,,,
78092,02-720048,CARREFOUR,SOPA DE CHOCLO DESHIDRATADA,SOPA DE CHOCLO DESHIDRATADA INSTANTÁNEA - LIBRE DE GLUTEN,CONSERVAS ALIMENTICIAS (CALDOS Y SOPAS),VIGENTE,Sí,2025-07-26,,,
78093,23060096,RIOJANITA,NO REGISTRA,ACEITUNAS VERDES EN SALMUERA - LIBRE DE GLUTEN,"CONSERVAS DE VEGETALES (FRUTAS, HORTALIZAS, VERDURAS Y LEGUMBRES)",VIGENTE,Sí,2025-07-26,,,
78094,23060097,RIOJANITA,NO REGISTRA,ACEITUNAS VERDES EN RODAJAS EN SALMUERA - LIBRE DE GLUTEN,"CONSERVAS DE VEGETALES (FRUTAS, HORTALIZAS, VERDURAS Y LEGUMBRES)",VIGENTE,Sí,2025-07-26,,,
78095,02-720109,CUMANA,SEMILLA DE MOSTAZA AMARILLA,SEMILLA DE MOSTAZA AMARILLA. LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-07-26,,,
78096,02-720108,CUMANA,SEMILLA DE MOSTAZA MARRÓN,SEMILLA DE MOSTAZA MARRÓN. LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-07-26,,,
78097,02-720084,TANTO SABOR,TANTO SABOR,MANTECA CALIDAD EXTRA LIBRE DE GLUTEN,MANTECA,VIGENTE,Sí,2025-07-26,,,
78098,02-720082,LE CHOC,NO REGISTRA,"BARRA DE BAÑO DE REPOSTERÍA SEMI AMARGO RELLENA DE UNTABLE DE ALMENDRAS, LIBRE DE GLUTEN","VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,,,
78099,02-720080,NESTLE FRIGOR LA FRUTTA,NO REGISTRA,HELADO DE AGUA CON PREPARADO DE ANANÁ LIBRE DE GLUTEN,HELADOS Y TORTAS HELADAS,VIGENTE,Sí,2025-07-26,,,
78100,02-720077,YIN YANG,NO REGISTRA,ARROZ BASMATI TIPO LARGO FINO LIBRE DE GLUTEN,CEREALES,VIGENTE,Sí,2025-07-26,,,
78101,02-720076,YIN YANG,NO REGISTRA,ARROZ CARNAROLI TIPO CORTO LIBRE DE GLUTEN,CEREALES,VIGENTE,Sí,2025-07-26,,,
78102,02-720075,YIN YANG,NO REGISTRA,HARINA INTEGRAL DE TRIGO SARRACENO LIBRE DE GLUTEN,CEREALES,VIGENTE,Sí,2025-07-26,,,
78103,02-720049,CARREFOUR,SOPA DE CHOCLO DESHIDRATADA,SOPA DE CHOCLO DESHIDRATADA INSTANTÁNEA - LIBRE DE GLUTEN,CONSERVAS ALIMENTICIAS (CALDOS Y SOPAS),VIGENTE,Sí,2025-07-26,,,
78104,02-720073,MANJAR,NO REGISTRA,MASA CONGELADA PARA PIZZAS - LIBRE DE GLUTEN. SIN TACC,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,,,
78105,02-720060,CUMANA,MIX DE PIMIENTAS EN GRANO,MEZCLAS DE PIMIENTAS EN GRANO. LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-07-26,,,
78106,02-720059,CUMANA,PIMIENTA ROSA EN GRANO,PIMIENTA ROSA EN GRANO. LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-07-26,,,
78107,02-720058,CARREFOUR,SOPA DE ZAPALLO DESHIDRATADA,SOPA ZAPALLO DESHIDRATADA INSTANTÁNEA - LIBRE DE GLUTEN,CONSERVAS ALIMENTICIAS (CALDOS Y SOPAS),VIGENTE,Sí,2025-07-26,,,
78108,02-720052,CARREFOUR,SOPA DE ZAPALLO DESHIDRATADA,SOPA DE ZAPALLO DESHIDRATADA INSTANTANEA - LIBRE DE GLUTEN,CONSERVAS ALIMENTICIAS (CALDOS Y SOPAS),VIGENTE,Sí,2025-07-26,,,
78109,02-720051,CARREFOUR,SOPA DE VEGETALES DESHIDRATADA,SOPA DE VEGETALES DESHIDRATADA INSTANTÁNEA - LIBRE DE GLUTEN,CONSERVAS ALIMENTICIAS (CALDOS Y SOPAS),VIGENTE,Sí,2025-07-26,,,
78110,02-720050,CARREFOUR,SOPA DE VEGETALES DESHIDRATADA,SOPA DE VEGETALES DESHIDRATADA INSTANTÁNEA - LIBRE DE GLUTEN,CONSERVAS ALIMENTICIAS (CALDOS Y SOPAS),VIGENTE,Sí,2025-07-26,,,
78111,02-719711,EL PEONCITO,PISTACHO SALADO Y TOSTADO,PISTACHOS CON CASCARA SALADOS Y TOSTADOS - LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) SEMIPROCESADOS",VIGENTE,Sí,2025-07-26,,,
78112,02-719713,ATUEL VALLEY,MIX TROPICAL,"MIXTO DE FRUTAS DESECADAS, FRUTOS SECOS Y FRUTAS GLACEADAS - LIBRE DE GLUTEN","VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,,,
78113,02-719714,NEW GARDEN,PASA DE UVA RUBIA,PASAS DE UVA EN GRANO DESECADAS GRADO COMUN - LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,,,
78114,02-719720,PONY,PONY POMELO SIN GAS,"BEBIDA SIN ALCOHOL DIETETICA ARTIFICIAL CON SABOR A POMELO SIN GAS, CERO CALORÍAS. LIBRE DE GLUTEN",BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,,,
78115,02-719722,SPARKLING CULLIGAN WATERS,MANZANA CERO AZUCAR Y CALORÍAS SIN GAS,"BEBIDA SIN ALCOHOL DIETETICA ARTIFICIAL CON SABOR A MANZANA SIN GAS, CERO CALORIAS.LIBRE DE GLUTEN",BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,,,
78116,02-719723,PANMANA,PAN PARA PANCHOS,PAN A BASE DE ALMIDON DE MAIZ CONGELADO LIBRE DE GLUTEN SIN TACC,PAN Y PRODUCTOS DE PANADERÍA Y REPOSTERÍA,VIGENTE,Sí,2025-07-26,,,
78117,02-719710,NEW GARDEN,PISTACHO SALADO Y TOSTADO,PISTACHOS CON CASCARA SALADOS Y TOSTADOS - LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,,,
78118,02-719702,PONY,PONY MANZANA SIN GAS,"BEBIDA SIN ALCOHOL DIETETICA ARTIFICIAL CON SABOR A MANZANA SIN GAS, CERO CALORÍAS. LIBRE DE GLUTEN",BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,,,
78119,04076652,SALHI RECETA DE AUTOR,NUGGETS POTATO,"PREFORMADO DE PAPA, CHOCLO Y MIJO SABOR A QUESO REBOZADO CONGELADO. LIBRE DE GLUTEN","VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,,,
78120,02-719701,VEGGIE,MEDALLON DE ESPINACA Y POROTOS ADUKI,"MEDALLON A BASE DE ARROZ YAMANI, ESPINACA Y POROTOS ADUKI. CONGELADO, PRECOCIDO. LIBRE DE GLUTEN","VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) PROCESADOS",VIGENTE,Sí,2025-07-26,,,
78121,04060824,SAL DE CAMPO,ESPECIAL,MEZCLA DE ESPECIAS- LIBRE DE GLUTEN,ESPECIAS Y CONDIMENTOS PREPARADOS,VIGENTE,Sí,2025-07-26,,,
78122,02-719700,PONY,PONY NARANJA SIN GAS,"BEBIDA SIN ALCOHOL DIETETICA ARTIFICIAL CON SABOR A NARANJA SIN GAS, CERO CALORÍAS. LIBRE DE GLUTEN.",BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,,,
78123,02-719699,CHAMEN,LECHE CHOCOLATADA,"LECHE CHOCOLATADA SEMIDESCREMADA UAT, HOMOGENEIZADA FORTIFICADA CON VITAMINAS A Y D. LIBRE DE GLUTEN.",LECHES FLUIDAS,VIGENTE,Sí,2025-07-26,,,
78124,02-719698,DELICEL,MICROCOOKIES DE CHOCOLATE. LIBRES DE GLUTEN,MICROGALLETITAS DULCES SABOR CHOCOLATE. LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,,,
78125,02-719697,DELICEL,MICROCOOKIES DE VAINILLA. LIBRES DE GLUTEN,MICROGALLETITAS DULCES SABOR VAINILLA. LIBRE DE GLUTEN,GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,,,
78126,02-719696,PONY,PONY POMELO FINAMENTE GASIFICADA,"BEBIDA SIN ALCOHOL, DIETETICA CON 5% DE JUGO DE LIMÓN, GASIFICADA SABOR POMELO, BAJAS CALORÍAS.LIBRE DE GLUTEN.",BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,,,
78127,02-719695,PONY,PONY NARANJA DURAZNO FINAMENTE GASIFICADA,"BEBIDA SIN ALCOHOL, DIETETICA ARTIFICIAL, GASIFICADA SABOR NARANJA DURAZNO, BAJAS CALORÍAS. LIBRE DE GLUTEN",BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,,,
78128,02-719693,LOVVIT,NO REGISTRA,"GALLETAS DE CACAO, JENGIBRE Y NARANJA. LIBRE DE GLUTEN",GALLETITAS Y BIZCOCHOS,VIGENTE,Sí,2025-07-26,,,
78129,04076808,EASYFRUT,NEW SUBLIME,"MEZCLA DE MELÓN, ANANÁ Y KIWI PELADOS Y TROZADOS- CONGELADO- LIBRE DE GLUTEN","VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) SEMIPROCESADOS",VIGENTE,Sí,2025-07-26,,,
78130,02-719692,PONY,PONY CITRUS FINAMENTE GASIFICADA,"BEBIDA SIN ALCOHOL, DIETETICA CON 5% DE JUGO DE LIMÓN, GASIFICADA SABOR CITRUS,BAJAS CALORÍAS. LIBRE DE GLUTEN.",BEBIDAS ANALCOHÓLICAS Y PRODUCTOS PARA PREPARARLAS,VIGENTE,Sí,2025-07-26,,,
78131,02-719682,ANKI,FRUTILLA,MERMELADA DE FRUTILLA. LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-07-26,,,
78132,02-719681,ANKI,CIRUELA,MERMELADA DE CIRUELA. LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-07-26,,,
78133,04072676,EASYFRUT,LICUADO DE DURAZNO,DURAZNO TROZADO Y CONGELADO LIBRE DE GLUTEN,"VEGETALES (FRUTAS, HORTALIZAS, FRUTAS SECAS, VERDURAS Y LEGUMBRES) SEMIPROCESADOS",VIGENTE,Sí,2025-07-26,,,
78134,02-719680,ANKI,NARANJA,MERMELADA DE NARANJA. LIBRE DE GLUTEN,"CONFITURAS (COMPOTAS, VEGETALES EN ALMÍBAR, MERMELADAS, DULCES, JALEAS)",VIGENTE,Sí,2025-07-26,,,
